created,username,tweet,retwc,hashtag,followers,friends,label
07-04-2019 13:08,b'\xe2\x99\xa1 caroline',b'@luvyashel lowkey a hoe for him',0,None,388,485,0
07-04-2019 13:08,b'Deja',b'You can literally just sit here and breathe... somebody gonna call you a hoe lol',0,None,283,411,0
07-04-2019 13:08,b'Kitty ~ PERSONA ',b'WHY AM I SUCH A VMIN HOE? OMG. GO MANAGER-NIM WILL PROBABLY KNOW ME BY NOW BEC I KEEP ON ORDERING AND FILLING OUT H https://t.co/rcJtigmv6m',0,None,762,1469,0
07-04-2019 13:08,b'kace\xe2\x9c\xa8',b'if that ginger hoe looks at me one more time I swearr',0,None,413,637,0
07-04-2019 13:07,b'grim reaper!',b'Fuck my ex hoe she dont mean shit!',0,None,563,812,0
07-04-2019 13:07,b'@dyverseEnt',b'RT @woolimusic: Help im mid set and they doing atl hoe chant idk what to do help',32,None,49,159,0
07-04-2019 13:07,b'DonJaun\xf0\x9f\x92\x94',b'That hoe fat anyway lol',0,None,259,229,0
07-04-2019 13:07,b's. | 4/12/19',b'Baepsae is really that hoe anthem for Bangtan.They really let go during its performance.',0,None,869,253,0
07-04-2019 13:07,b'Hennessy Live',b'@papichulllllllo @wangui_mumbi You like attention you hoe!',0,None,2865,2694,0
07-04-2019 13:07,b'Riss.\xe2\x9d\xa5\xe2\x9d\xa5',b'h o e you anit nothing but a hoe though\xf0\x9f\x8e\xb6',0,None,431,467,0
07-04-2019 13:07,b'Aryanna-Yveliz',b'RT @SkiesDeLimit: Get me wine drunk... Ill be a real freak hoe.',27,None,412,232,0
07-04-2019 13:07,b'caiaphas',b'RT @CFGSTA: In the movie theater smoking crack',61,None,25,100,0
07-04-2019 13:07,b'\xf0\x9f\x92\x9bbraylin\xf0\x9f\x92\x9b',b'RT @_youngsleazo: I Like To Ball With My Dawgs Who You Hoop With?',0,None,76,105,0
07-04-2019 13:07,"b""4.56 NHAZA'A RETURNS!!!!!!!!""",b'@kuqpukogi @wheresmyCDs IM A HOEA R E S C P E C T F U L HOE',0,None,31,90,0
07-04-2019 13:07,b'Sebastian \xf0\x9f\x8c\x8a',b'RT @samstaydipped: 21 savage really went on that slutwalk thing holding a captain save a hoe sign and Amber rose cheated on him with his',8516,None,176,158,0
07-04-2019 13:07,b'DaRealSammyP',b'I havent been the same since I loved that hoe',0,None,95,143,0
07-04-2019 13:06,b'Henrian',b'RT @lockszcreenbts: @taegguk_hoe @BTS_twt here  https://t.co/3ukDng5gUh',183,None,0,19,0
07-04-2019 13:06,b'Melanin Monroe\xf0\x9f\xa7\x98\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',"b""Preaching water drinking wine. You recklessly calling me a hoe, not knowing what I'm going through does that make y https://t.co/OBbmFe3Jyg""",0,None,306,150,0
07-04-2019 13:06,b'breezy\xf0\x9f\xa5\xb6',b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',213,None,1927,450,0
07-04-2019 13:06,b'John \xe2\x99\x9b',b'hoe i got more than you know',0,None,164,168,0
07-04-2019 13:06,b'AB\xf0\x9f\xa6\x84',b'I already know who you talking about and Im right there witchu\xf0\x9f\x92\xaf\xf0\x9f\x92\xaf hate that hoe! https://t.co/5n2OucVjDv',0,None,2062,775,0
07-04-2019 13:06,b'Lajan Slim',b'If you clout chasing you a hoe if you finessing and not hustling with yo lazy ass you a hoe if you speaking down on https://t.co/pK3r7Ycphx',0,None,4998,596,0
07-04-2019 13:06,b'Angel Dust\xe2\x9c\xa8',b'Whoever scheduled me for this morning after I got out at midnight last night ya moms a hoe (jk. But rlly wtf)',0,None,635,593,0
07-04-2019 13:06,b'elle',b'I am a hoe but dont treat me like a hoe because not only am I a hoe but I am a very nice hoe',0,None,63,127,0
07-04-2019 13:06,b'AZ\xc2\xae',"b'RT @alezander: I SAID WHOEVA THREW THAT BANANA, YO MOMS A HOE. https://t.co/8ZbXMAF7lC'",58838,None,186,187,0
07-04-2019 13:06,b'rachel marie \xf0\x9f\x8d\x8d',b'RT @b_abyyj: I hate when niggas try to convince me dat they different boy u is a whole hoe out hea fuck out my face.',6,None,146,152,0
07-04-2019 13:06,b'Benedict\xc3\xb3',b'RT @NatOrNaruto: Im from Texas I do not talk cute. I call everything a hoe &amp; bro ..',1904,None,531,558,0
07-04-2019 13:05,b'Helios',b'@imlunataeil Thank you \xf0\x9f\xa5\xba\xf0\x9f\x98\xad',0,None,61,110,0
07-04-2019 13:05,b'\xed\x95\x9c\xeb\xb9\x88',b'@_Jun_Hoe ..IM NOT JELEK',0,None,221,82,0
07-04-2019 13:05,b'Zico Ghosh',b'@RanjibMazumder Transfixed hoe dekhlam just. Opurbo.',0,None,1528,2283,0
07-04-2019 13:05,b'tofu mado',b'Me and my broken heartSuper mood https://t.co/yumQGc4bWT',0,None,2042,787,0
07-04-2019 13:05,b'aaliyah\xf0\x9f\x92\x95',"b'@JayMustBeMe was so hurt when i called her a stupid, goofy ass hoe, lmao. its nothing but love baby! \xe2\x9d\xa4\xef\xb8\x8f https://t.co/ELozQ9K3hk'",0,None,2007,657,0
07-04-2019 13:05,b'JJ\xe2\x9c\xa8',b'Im really out here being a desperate hoe ',0,None,901,667,0
07-04-2019 13:05,b'jiminnnn',b'RT @gldnbbjk: THIS HOE REALLY WINKED IM SUING-#BTSinBangkokDay2 @BTS_twt  https://t.co/pLRdq4gycZ',6,BTSinBangkokDay2,1218,1883,0
07-04-2019 13:05,b'Iono You',"b""But ain't you a hoe now?  https://t.co/Ita8PNfcga""",0,None,5389,2912,0
07-04-2019 13:05,b'DIAMOND',b'Whoever broke in the car and took my weed YA MOMS A HOE \xf0\x9f\x97\xa3\xf0\x9f\x97\xa3\xf0\x9f\x97\xa3\xf0\x9f\x97\xa3',1,None,991,891,0
07-04-2019 13:05,b'iona',"b'@bangyedxmn Mingi has my ass but you know, a hoe is a hoe'",0,None,1600,2462,0
07-04-2019 13:04,b'LS',b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',5205,None,383,113,0
07-04-2019 13:04,b'iicelyyy',"b'RT @taeisr00d: i said whoever sleeps on hobis freaking ETHEREAL VOCALS, yo moms a hoe#BTSinBangkokDay2#BTSLoveYourselfBKK https://t.co/'",8,BTSinBangkokDay2,2,55,0
07-04-2019 13:04,b'\xf0\x9f\xa6\x84',b'RT @kmelaun_: Dont lie to me hoe. https://t.co/ZLyHzOACll',25,None,800,333,0
07-04-2019 13:04,b'Brad Seales',b'RT @SMITHAAAAAA: My girl wont have a twitter .. I gotta be able to be a hoe in peace',4,None,993,318,0
07-04-2019 13:04,b'independent klaus',"b'@baenanababy ay sorry hahahahahha, someone pls add this hoe,,'",0,None,440,296,0
07-04-2019 13:04,b'Baron',"b""Hey baby, I need a new hoe, and it ain't for gardening.""",0,None,164,47,0
07-04-2019 13:04,b'Al\xc3\xabx\xc3\xafs B\xc3\xb6b\xc3\xafl\xc3\xa4r',"b""RT @byunimousfairy: Rt to be in an esd promo gc- hype everyone up- don't just send your entry and then leave \xf0\x9f\x98\x8c- open your dm's- it's e""",115,None,130,388,0
07-04-2019 13:04,b'Queen green$',"b'Bet you cant say yo body count under 5 , who da hoe now \xf0\x9f\x91\x80'",0,None,651,297,0
07-04-2019 13:04,b'\xc6\x9a\xce\xb9\xc9\xb3\xcf\x83\xc2\xb9\xc2\xb2\xe2\x81\xb7\xe0\xbf\x90',b'thoughts on geh(\xc2\xbf\xc2\xbf\xc2\xbf)she seems nice  OMYGOD MY MAIN HOE MY MAN MY BABIE SHES SO SWEET SHE DESERVES THE WHOLE WORL https://t.co/ViPZOt55bh',0,None,713,700,0
07-04-2019 13:04,b'\xf0\x9d\x91\xb4\xf0\x9d\x92\x82\xf0\x9d\x92\x91 \xf0\x9d\x92\x90\xf0\x9d\x92\x87 \xf0\x9d\x91\xbb\xf0\x9d\x92\x89\xf0\x9d\x92\x86 \xf0\x9d\x91\xba\xf0\x9d\x92\x90\xf0\x9d\x92\x96\xf0\x9d\x92\x8d: \xf0\x9d\x91\xb7\xf0\x9d\x92\x86\xf0\x9d\x92\x93\xf0\x9d\x92\x94\xf0\x9d\x92\x90\xf0\x9d\x92\x8f\xf0\x9d\x92\x82\xf0\x9f\x92\x8e',b'RT @btspavedthewaey: get this hoe locked up pleasehttps://t.co/fHtF89Gfqw',6,None,48,46,0
07-04-2019 13:04,b'KAYLA \xf0\x9f\x8c\xb9',b'RT @hoexytocin: mind ur business hoe',213,None,511,378,0
07-04-2019 13:04,"b""4.56 NHAZA'A RETURNS!!!!!!!!""",b'@wheresmyCDs @kuqpukogi I MAY BE A HOE BUT NOT \xf0\x9f\x91\x8f LIKE \xf0\x9f\x91\x8f THIS \xf0\x9f\x91\x8f',0,None,31,90,0
07-04-2019 13:04,b'Rehan \xf0\x9f\x92\xa4',"b""@syzasyqrh looking for those likes and rt's shazbro.. im a twitter hoe now unfortunately. :/""",0,None,91,71,0
07-04-2019 13:03,b'jimins.freckles',b'RT @btspavedthewaey: get this hoe locked up pleasehttps://t.co/fHtF89Gfqw',6,None,50,170,0
07-04-2019 13:03,b'Trey Monroe',b'@Just_KrissyB And then added a filter to that hoe no sir\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',0,None,1534,1027,0
07-04-2019 13:03,b'Bre\xf0\x9f\x8c\xb8',b'RT @isamoriaa: I wonder how many times an insecure ass hoe done asked HER nigga bout me \xf0\x9f\xa4\xa3 like b cool bitch',29,None,916,791,0
07-04-2019 13:03,b'lotte',b'thank you @CHANcellors_Ph \xf0\x9f\xa5\xb0 https://t.co/QSUqt1Sci3',1,None,55,25,0
07-04-2019 13:03,b'amber\xf0\x9f\x92\x8b',b'my old hoe gon fck on a sunday cant wait for that',1,None,1091,568,0
07-04-2019 13:03,b'The DJTyB$MOOTH',b'RT @_dreko12: No cap and you had that hoe rocking \xf0\x9f\x92\xaf https://t.co/W2g7rfdr4T',1,None,1026,869,0
07-04-2019 13:03,b'\xe0\xb8\xad\xe0\xb8\xa2\xe0\xb8\xb2\xe0\xb8\x81\xe0\xb9\x84\xe0\xb8\x9b\xe0\xb8\xab\xe0\xb8\xb2\xe0\xb8\x88\xe0\xb8\xb5\xe0\xb8\xa1\xe0\xb8\xb4\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\x99\xe0\xb8\x99',"b'RT @taeisr00d: i said whoever sleeps on hobis freaking ETHEREAL VOCALS, yo moms a hoe#BTSinBangkokDay2#BTSLoveYourselfBKK https://t.co/'",8,BTSinBangkokDay2,4,34,0
07-04-2019 13:03,b'CloutChaserzPolice',b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',2241,None,59,634,0
07-04-2019 13:03,b'no',"b'aniki: you know, yuuta-kun looves tests of courage~me: HOE DONT DO IT'",0,None,318,74,0
07-04-2019 13:03,b'f word',b'A DUMBASS ELITER THOT HOE',0,None,8,13,0
07-04-2019 13:03,b'namjinisreal69',b'RT @kimsanaunnie: she looks so cute with the hoodie but then her glare omg \xf0\x9f\x98\xb3\xf0\x9f\x98\xb3 https://t.co/dKZw4tfjjx',3,None,353,940,0
07-04-2019 13:03,b'BTS PAVED THE WAY',b'RT @btspavedthewaey: get this hoe locked up pleasehttps://t.co/fHtF89Gfqw',6,None,316,585,0
07-04-2019 13:03,b'yna',b'THIS HOE REALLY WINKED IM SUING-#BTSinBangkokDay2 @BTS_twt  https://t.co/pLRdq4gycZ',6,BTSinBangkokDay2,3029,1384,0
07-04-2019 13:03,b'\xe0\xb8\xa5\xe0\xb8\xb9\xe0\xb8\x81\xe0\xb8\xab\xe0\xb8\xa1\xe0\xb8\xb2&\xe0\xb8\x81\xe0\xb8\xb2\xe0\xb8\x95\xe0\xb8\xb8\xe0\xb9\x88\xe0\xb8\xa2',"b'RT @taeisr00d: i said whoever sleeps on hobis freaking ETHEREAL VOCALS, yo moms a hoe#BTSinBangkokDay2#BTSLoveYourselfBKK https://t.co/'",8,BTSinBangkokDay2,83,574,0
07-04-2019 13:03,b'Phenix\xf0\x9f\x91\xa9\xf0\x9f\x8f\xbe\xe2\x80\x8d\xf0\x9f\xa6\xb0\xf0\x9f\xa7\x9a\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'Yep just like R jelly your momma favorite r&amp;b singer hoe. https://t.co/FlbWJEKPen',0,None,1440,826,0
07-04-2019 13:02,b'\xf0\x9d\x95\x84\xf0\x9d\x95\x9a\xf0\x9d\x95\x94\xf0\x9d\x95\x99\xf0\x9d\x95\x96\xf0\x9d\x95\x9d\xf0\x9d\x95\x9d\xf0\x9d\x95\x96',b'@tanamongeau Hoe Couture Get it? Like haute couture',0,None,11,136,0
07-04-2019 13:02,b'\xf0\x9d\x94\xa9\xf0\x9d\x94\x9e\xf0\x9d\x94\xb0 \xf0\x9d\x94\xad\xf0\x9d\x94\x9e\xf0\x9d\x94\xa9\xf0\x9d\x94\x9e\xf0\x9d\x94\x9f\xf0\x9d\x94\xaf\xf0\x9d\x94\x9e\xf0\x9d\x94\xb0 \xf0\x9d\x94\xa1\xf0\x9d\x94\xa2 \xf0\x9d\x94\x9e\xf0\x9d\x94\xaa\xf0\x9d\x94\xac\xf0\x9d\x94\xaf',b'RT @hxrdzello: does paul rudd even age? he still looks the same. tell me your secret hoe',2,None,1230,119,0
07-04-2019 13:02,b'Moodys Joint',"b'RT @Only_After_Ours: LMAO Im going with that huge mf off Clifton, the nigga that tries to kill me on Moreland, and this hoe ass one off the'",2,None,317,401,0
07-04-2019 13:02,b'Antione Seemion',b'Hoe you aint my queen',0,None,356,551,0
07-04-2019 13:02,b'Alena\xf0\x9f\x8c\xa0',b'@taegguk_hoe @outrokimchi Baby I guess',0,None,293,385,0
07-04-2019 13:02,"b'Sara, and a flower \xf0\x9f\x8c\xb9'",b'@sweaterksoo FIGHT ME HOE I EVEN PROVIDED PICTURES',0,None,757,130,0
07-04-2019 13:02,b'barbiana \xf0\x9f\x87\xad\xf0\x9f\x87\xb9',b'If he use twitter more than Instagram he a hoe. Its science',0,None,209,77,0
07-04-2019 13:02,b'K.J.',b'Matches perfectly \xf0\x9f\x98\xad. Hoe pen. https://t.co/mMOPDIKyo5',0,None,102,509,0
07-04-2019 13:02,b'Alex The Great Ede',b'Its all akekekeke until you need a new tire rod dumb hoe https://t.co/0Hp7v3TSn4',0,None,104,81,0
07-04-2019 13:02,b'angelica \xf0\x9f\x92\x8b',b'this boy got hoe written all over him and im not about to take to the time to erase it ',0,None,561,1053,0
07-04-2019 13:02,b'\xe1\x85\xb2\xe1\x84\x89 \xe1\x85\xb2',"b'RT @taeisr00d: i said whoever sleeps on hobis freaking ETHEREAL VOCALS, yo moms a hoe#BTSinBangkokDay2#BTSLoveYourselfBKK https://t.co/'",8,BTSinBangkokDay2,1,219,0
07-04-2019 13:02,b'Big Draco \xf0\x9f\x94\xab',b'@Beyosha Good morning hoe \xf0\x9f\x8c\x9e',0,None,624,148,0
07-04-2019 13:02,b'terry ashford',b'Your little banging is GONE! See HOE!',0,None,1,1,0
07-04-2019 13:02,b'Dynamico',b'RT @BOOTYCHAAAin: 4L [NEW ZEALAND RECAP]DROPS LATER TODAY! SMILE HOE! https://t.co/3MFsgzRn4a',180,None,325,963,0
07-04-2019 13:01,b'Dreko',b'No cap and you had that hoe rocking \xf0\x9f\x92\xaf https://t.co/W2g7rfdr4T',1,None,1463,1010,0
07-04-2019 13:01,b'Brandi',b'who let this hoe have twitter ?? https://t.co/DWkOph0UPU',0,None,342,513,0
07-04-2019 13:01,b'shuks',"b'@arinumalladba You got this hoe, u a bad bitch, Neva forget \xf0\x9f\x91\x8a\xf0\x9f\x8f\xbe'",0,None,19,306,0
07-04-2019 13:01,b'briiii',"b'RT @alezander: I SAID WHOEVA THREW THAT BANANA, YO MOMS A HOE. https://t.co/8ZbXMAF7lC'",58838,None,1736,1146,0
07-04-2019 13:01,b'han\xe2\x9c\xb1PERSONA',"b'i said whoever sleeps on hobis freaking ETHEREAL VOCALS, yo moms a hoe#BTSinBangkokDay2#BTSLoveYourselfBKK https://t.co/BFiNJHQE1e'",8,BTSinBangkokDay2,4263,3837,0
07-04-2019 13:01,b'\xf0\x9f\x92\x86\xf0\x9f\x8f\xbd\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f',b'RT @Cuttin_Terry: I hate challenges but I had to do this hoe! #WoahChallenge https://t.co/b6fmiFEHkk',186,WoahChallenge,177,102,0
07-04-2019 13:00,b'rhea\xf0\x9f\x92\xab MAP OF SOUL: Persona 12.04.19',b'This is the desi content I live for https://t.co/w1BrBPxQ0R',0,None,146,244,0
07-04-2019 13:00,b'ig | guccifultae',b'RT @btspavedthewaey: get this hoe locked up pleasehttps://t.co/fHtF89Gfqw',6,None,226,325,0
07-04-2019 13:00,b'sweetie.',b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',5205,None,361,297,0
07-04-2019 13:00,b'eli \xf0\x9f\x87\xa9\xf0\x9f\x87\xb4',"b'RT @QueenShaShaa_: Bitches swear because they dont party, they wifey material \xf0\x9f\x99\x84\xf0\x9f\x99\x84 bitch for all we know you could be a house Hoe'",508,None,118,152,0
07-04-2019 13:00,b'bill',b'RT @BOOTYCHAAAin: 4L [NEW ZEALAND RECAP]DROPS LATER TODAY! SMILE HOE! https://t.co/3MFsgzRn4a',180,None,130,188,0
07-04-2019 13:00,b'dianaa\xf0\x9f\x92\x8b',b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',5205,None,230,142,0
07-04-2019 13:00,b'\xf0\x9f\xa5\xb0',b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',213,None,1199,1142,0
07-04-2019 13:00,b'namjinisreal69',b'RT @geniusMinari: her staring game is strong af \xf0\x9f\x98\xb3 https://t.co/cJSA7uyaxc',100,None,353,940,0
07-04-2019 13:00,b'jak\xc3\xa9',b'@notevenvegan thats a hoe move so fuck that hoe',0,None,212,101,0
07-04-2019 13:00,b'Chris Harrison \xf0\x9f\x87\xba\xf0\x9f\x87\xb8\xf0\x9f\xa4\x9d\xf0\x9f\x87\xb3\xf0\x9f\x87\xbf\xf0\x9f\x92\x94',b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',2241,None,286,2977,0
07-04-2019 12:59,b'Yours Truly',b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',2241,None,551,695,0
07-04-2019 12:59,b'mara.',b'if i die bro put my face on a sweatsuit and rock tf out that hoe',0,None,604,796,0
07-04-2019 12:59,b'jak\xc3\xa9',b'@notevenvegan fuck that hoe',0,None,212,101,0
07-04-2019 12:59,b'kirsten',b'RT @kandysin: just an average apocalyptic dead hoe \xf0\x9f\x95\xb7 https://t.co/4VRDeGv30f',11,None,1408,318,0
07-04-2019 12:59,b'C.R.E.A.M\xf0\x9f\x8c\x8a\xf0\x9f\x8c\x88\xe2\x9c\x8a\xf0\x9f\x8f\xbd',"b""IF THE PUSSY DRIP FOR YO MONEY NOT YO MIND SHE A HOE ON DA GRIND DON'T WASTE YO TIME \xe2\x98\xae\xef\xb8\x8f""",0,None,873,644,1
07-04-2019 12:59,b'MR.SPINBIN \xf0\x9f\x8f\x9a \xf0\x9f\x9a\xac',b'Every single hoe that be with the ops we done broke they spines ',0,None,78,73,0
07-04-2019 12:59,b'\xe0\xbc\xbaJosh\xe0\xbc\xbb',b'@justwastedd Make me hoe',0,None,205,90,0
07-04-2019 12:59,b'\xe2\x9c\xad justine \xe2\x9c\xad',b'goodmorning \xf0\x9f\x96\xa4 https://t.co/sQVAqJ0XzD',0,None,2515,700,0
07-04-2019 12:59,b'.',b'That hoe will sneak back up on you https://t.co/Ndr7hhxd2A',0,None,471,445,0
07-04-2019 12:59,b'namjinisreal69',b'RT @stuckonmyouui: SAIDA: I will go down with this ship!!!!!! https://t.co/cm1hyHwd0C',29,None,353,940,0
07-04-2019 12:58,b'r\xe2\x9a\x98 stream Persona',b'@flrtvnte I BROKE MINE HOE',0,None,4894,88,0
07-04-2019 12:58,b'\xf0\x9f\x92\xabEmmy\xf0\x9f\x92\xab',b'RT @Serremmy: E4T XPRESS\xf0\x9f\x92\xa31428\xf0\x9f\x92\xa3@jessix@stlpcs@LucidTF@jonz970@matt_r29@Lolomin3@jross3525@cigar_hoe@d00danon@Serremmy@robyn_call',542,None,66631,66549,0
07-04-2019 12:58,b'Al\xc3\xabx\xc3\xafs B\xc3\xb6b\xc3\xafl\xc3\xa4r',b'RT @kpoplover727: Yup thats Chanyeol https://t.co/ExL2dVGXPE',1936,None,130,388,0
07-04-2019 12:58,b'rhea\xf0\x9f\x92\xab MAP OF SOUL: Persona 12.04.19',b'@Iovemade Hell na \xf0\x9f\xa4\xa2',0,None,146,244,0
07-04-2019 12:58,b'secret',b'RT @sophie_girrl: Horny + bored rn!RETWEET if you wanna get down and dirty in the DM #dm #hoe #snapchat #snapchats #hornyaf #modelspotlig',8,dm,7,32,1
07-04-2019 12:58,b'\xf0\x9f\x87\xb2\xf0\x9f\x87\xbd',b'ha dat hoe gon have to see me foh https://t.co/cTWP8HzhV2',0,None,393,451,0
07-04-2019 12:58,b'Narcisse Navarre',b'@EvelynChartres Its a gardening hand hoe. My soil is super rocky (shale). Spades are useless.',0,None,6035,4225,0
07-04-2019 12:58,b'0423\xf0\x9f\xa5\xb3',b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',213,None,506,401,0
07-04-2019 12:58,b'Zaima',b'RT @_badgalZEE: If you guys think what Kodak black said was ok YOUR MOMS A HOE !',2,None,509,449,0
07-04-2019 12:57,b'Artill3ry\xf0\x9f\xa6\x8d',b'@BiggBosssMarco @JAGRAY3 @MoneyManBryan3 Damn Foo how much that hoe cost u',0,None,1610,1594,0
07-04-2019 12:57,b'Hasan',"b'RT @Katie099g: Horny?Like, retweet and follow me if you would fuck me #slutty #hoe #erotic #livecams #pornhub https://t.co/RJLafR4niI'",16,slutty,4,41,1
07-04-2019 12:57,b'casey',b'RT @b_abyyj: I hate when niggas try to convince me dat they different boy u is a whole hoe out hea fuck out my face.',6,None,196,168,0
07-04-2019 12:57,b'rhea\xf0\x9f\x92\xab MAP OF SOUL: Persona 12.04.19',"b""RT @lostboyirl: #BTS GUYS did you know there's still BTS Tickets for @wembleystadium https://t.co/2RhaFuZKE6""",265,BTS,146,244,0
07-04-2019 12:57,b'Financial Analyst',b'@SMG_704 It was a private convo that yall are taking out of context to try to hoe a man for speaking his mind in p https://t.co/3t6uxRfmon',0,None,81,244,0
07-04-2019 12:57,b'Lee',"b'RT @QueenShaShaa_: Bitches swear because they dont party, they wifey material \xf0\x9f\x99\x84\xf0\x9f\x99\x84 bitch for all we know you could be a house Hoe'",508,None,40,155,0
07-04-2019 12:57,"b'GOD,000,000\xf0\x9f\x92\x9a'",b'@k__jigga Thus hoe look gross',0,None,724,531,0
07-04-2019 12:57,"b""||\xc2\xa6||\xc2\xa6\xc2\xa6Chan's Halibut\xf0\x9f\x93\xb7""","b""JunFreakin'Hoe\xf0\x9f\x98\xad\xf0\x9f\x98\x8d https://t.co/AIoZMri4PE""",0,None,549,929,0
07-04-2019 12:57,b'Amy',b'@ryesqueenbee Cos I called Lauren a bitch and then he went Youre a hoe and then he said youre a horrible perso https://t.co/aiF5raRThj',0,None,3216,467,0
07-04-2019 12:56,b'rhea\xf0\x9f\x92\xab MAP OF SOUL: Persona 12.04.19',"b'RT @bangtan_india: Indian ARMYs, join us at 7:30PM IST today for a YouTube streaming party! Clear your schedule and get ready to stream \xf0\x9f\x94\xa5'",222,None,146,244,0
07-04-2019 12:56,b'Mylo\xf0\x9f\x87\xbb\xf0\x9f\x87\xae',b'@xbadgyaljx lmao gon die a cranky hoe i jk',0,None,348,112,0
07-04-2019 12:56,b'Yaq Bitch \xf0\x9f\xa6\x8b',b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',213,None,1992,1681,0
07-04-2019 12:56,b'#\xf0\x9d\x93\xb6\xf0\x9d\x93\xbe\xf0\x9d\x93\xbf\xf0\x9d\x93\xaa$Nob\xf0\x9f\x92\x8b',b'RT @shesdabomb_: Im glad Im not a hoe &amp; no nigga or bitch can speak bad on me \xf0\x9f\x98\xa9 these young bitches be straight whores and thinking that',66,None,332,324,1
07-04-2019 12:56,b'officialmimy__',b'Theres a lot of single and responsible men out there.Why take back a disrespectful hoe?',0,None,236,365,1
07-04-2019 12:56,b'rhea\xf0\x9f\x92\xab MAP OF SOUL: Persona 12.04.19',b'@Jiminpicss these boys will be the de@th of me I can tell',0,None,146,244,0
07-04-2019 12:56,b'Vannah\xf0\x9f\x98\xbb',b'If you went out last night youre a hoe. Wise words from jennxgal',0,None,531,400,0
07-04-2019 12:56,b'kimmyt0',"b'RT @MChevSSG: Bitches leave their dog in a cage 14 hours a day and be like ""I\'m a dog mom to a fur baby :)"" No hoe you a warden to a pris'",31344,None,11,53,1
07-04-2019 12:56,b'rhea\xf0\x9f\x92\xab MAP OF SOUL: Persona 12.04.19',b'RT @Jiminpicss: Im screaming https://t.co/M74NswX7TR',2468,None,146,244,0
07-04-2019 12:56,b'Jas \xf0\x9f\x87\xbf',"b'RT @QueenShaShaa_: Bitches swear because they dont party, they wifey material \xf0\x9f\x99\x84\xf0\x9f\x99\x84 bitch for all we know you could be a house Hoe'",508,None,1499,480,1
07-04-2019 12:56,b'Al\xc3\xabx\xc3\xafs B\xc3\xb6b\xc3\xafl\xc3\xa4r',b'RT @renminrise: i hope this video answer why we shouldnt sexualized them\xf0\x9f\x98\x8a (yes in this video they are already in lega age) https://t.co/CL',517,None,130,388,0
07-04-2019 12:56,b'clarissa louis',"b'RT @taebokkiii: They left us in 2017, Ph-Armys are still stuck in wings era. :(#BringBTSinManila'",1231,BringBTSinManila,0,18,0
07-04-2019 12:56,b'\xf0\x9d\x94\x8f\xf0\x9d\x94\xa2\xf0\x9d\x94\x9e \xe2\x98\x86\xe2\x98\x85',b'@pjmshoneys I had a lot of fun I talked with girls next to me but its true I was nervous',0,None,1235,2111,0
07-04-2019 12:56,b'\xf0\x9f\xa5\x82',b'RT @shesdabomb_: Im glad Im not a hoe &amp; no nigga or bitch can speak bad on me \xf0\x9f\x98\xa9 these young bitches be straight whores and thinking that',66,None,2262,549,1
07-04-2019 12:55,b'lill\xf0\x9f\xa6\x84',b'@510JRDaDon You @ me twice stop it lol \xf0\x9f\x98\xad you acting like a hoe now',0,None,4941,3304,0
07-04-2019 12:55,b'Mob ???%',b'Aye she hit that hoe. https://t.co/7jAtnE5Hkh',1,None,480,369,0
07-04-2019 12:55,b'DBERichMone \xe2\x84\xa2\xef\xb8\x8f \xf0\x9f\x8f\x9a\xf0\x9f\x92\xb8\xf0\x9f\x92\xb0',b'Niggaz On HOE Shit \xf0\x9f\xa4\xa7\xf0\x9f\x92\xaf',0,None,1297,1264,0
07-04-2019 12:55,b'.',b'@Hafsayyyy Karma is a bitch hoe',0,None,352,88,0
