tweet,label
b'Me when the sun is out and I feel hoe season is coming https://t.co/UegOvQ0oWd',0
b'@OKIEranika so why stan? lol hahahaa',0
b'RT @_Gusan0_: WT kickback this Friday that hoe finna jump.',0
b'@2Dope6oy No you a hoe if you mad at a nigga who got his own opinion yall acting like yall in control of what som https://t.co/JdwCDQlJgY',0
b'RT @KeiMoneyy: You gotta problem hoe ? Address it',0
b'@LiciaMhaule Not for school hoe!',0
b'I dont know that hoe I act like she dead...',0
b'i cant breathe this hoe rlly i just whew',0
b'hoe you got me fucked up\xf0\x9f\x99\x84 https://t.co/brLs2U4OTy',0
b'@TiaTiasims17 Yes you did lmao you sucked mr.Johnson off hoe stop lying ',0
b'RT @LilianWestt: Horny + bored rn!RT if you would fuck me #wet #hoe #nude #snapchats #sextme #chaturbae #chupelo #femdom #webcamsex #sexy',1
"b'RT @Saltystephs: Not in a relationship, not fucking with no one, not being a hoe feels fucking great. Just making money and spending it on'",0
"b""RT @Kx125Logan: Can't turn a hoe into a housewife...""",0
b'Wanna play dirty?RT if ur open to a dm right now #hoe #gamer #bongamodels #webcamsex #sexybody https://t.co/MOmnHjuShy',1
b'You gotta problem hoe ? Address it',1
b'@ACEN0SPADES for a second i thought you were calling me a hoe but i decided you wouldnt have a death wish at 9:36 am',0
b'Ooooh boi I hate when Im doing my makeup and someone says omg how do you wear so much makeup like hoe I dont th https://t.co/FHpLTJirIm',0
"b""RT @THESTALLlON: Young Sakura Snow goin' hard on hoe. \xf0\x9f\x8d\x92 https://t.co/d2XmvDIRjX""",0
b'RT @bailmoneybae: just wrapped up this @KVRXS x @CAMTZU x deadbeforetwentyfive kollaboration.! 50 RTs and imma drop that hoe \xf0\x9f\x98\xa9\xf0\x9f\x86\x98#FREES',0
"b""dear crush,r u made of copper and tellurium because you're-CuTe""",0
b'RT @Eirizu: Are you dehydrated? Because you are a thirsty hoe.',0
b'Youll search for me in every hoe u fuck with. Still aint gonna find another meeeeeeww\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xaa\xf0\x9f\x98\x8e\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d\xf0\x9f\x98\x9d',0
b'I cant even wear what i want to because lil hoe scratched the burn mark',0
b'Hes a hoe https://t.co/V0HEZMWETU',0
b'Crazy hoe people say they love you and switch up so easy.',0
b'@TheMarcelDutch @itsKPdoe Cop it hoe. Im waiting on COD to download lmao I got 5hrs left \xf0\x9f\x98\xad\xf0\x9f\x98\xa9 https://t.co/M2oNBV2tqV',0
b'I gotta get up early tomorrow to enroll in college .',0
b'My HOE https://t.co/eKQt9eyF8n',0
"b'im crying, shes the sweetest bitch https://t.co/MKlm7EYPFh'",0
b'@armcamp1142 Lmao never been one to think in that bitch Ugly ass hoe',1
b'@patomty02 Who me hoe?',0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
b'@MannBarnes i WISHHHH i knew bc that little hoe is fully aware that i disapprove. tryna be mischievous i guess \xc2\xaf\\_(\xe3\x83\x84)_/\xc2\xaf',0
"b""RT @drgnfckr2: Whoever's talking on the phone on third floor addlestone, your mom's a hoe""",1
"b""Just realized how to use the SnapChat map. I'm just on that hoe lol. Didn't even know.""",0
b'@lorenxariana you hoe',1
b'blackberryMolasses-Mista\xf0\x9f\xa4\xa9 woke up that hoe playing in my head.',0
b'RT @DarrellJajuan: All Im saying is.... If you a hoe... \xf0\x9f\x97\xa3 BE A HOE &amp; stop wasting mfs time tryna be a boyfriend. \xf0\x9f\xa5\xb4',0
b'Laaaawd its bouta be a HOE LOTTA GANG SHIT going on this summer',0
b'@smallcamel @ii0mq_itsdavid @BitLifeApp Everyone on my school around novemberish time was playing it',0
b'RT @TAETUCK216: Social media made it cool to be a hoe &amp; yall just went right along with it \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa6\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',0
"b""it's simply highlighting parts of yo life you need to put more life into. parts of yo mind you need to give more di https://t.co/qnNJwWW64Z""",0
b'@Angelicbeauty_1 She really a bum Teek. Who brags about child support lmao. Weak hoe',1
"b'New hoe, new fur who dis? \xf0\x9f\x91\xb8\xf0\x9f\x8f\xbe\xf0\x9f\x92\x81\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x80\xef\xb8\x8f'",0
"b""RT @GOT7Official: [GOT7 TOURGRAPH] WORLD TOUR 'EYES ON YOU' EP.04YouTube: https://t.co/iCxIOSXAfxV LIVE: https://t.co/5E1y1CGSSMNaver TV""",0
b'confirmed: im a hoe for jeon jungkook https://t.co/vqpf25XxCk',0
b'this random guy asked me if i was moving into my new house because i was in a home store and i simply told him im a https://t.co/5Yz7d9DklJ',0
b'RT @kmelaun_: Dont lie to me hoe. https://t.co/ZLyHzOACll',1
b'RT @Rolandclements: \xe2\x81\xa6@KodakBlack1k\xe2\x81\xa9 fuck the game and ti. They tryna hoe man for speaking his mind in private...lame. They using a tragedy',0
"b'RT @gowthamk100: Dont understand why girls are so fake to one another. Like you\'re commenting ""\xf0\x9f\x98\x8d\xf0\x9f\x98\x8d"" on their pictures but 5 mins ago you jus'",0
b'@Lesliemarieq LMAO MY DUDE DARYL HIT THAT HOE',1
b'RT @rtsjjjj: Rt for goodluck! #BringBTSinManila https://t.co/mlgA53Mkd6',0
"b""It's not called being a Hoe anymore , they call it Living My Best Life...""",0
b'@ima_bangtan_hoe YOU DID THAT FOR MEEEE?!?! \xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad\xf0\x9f\x98\xad I ALREADY LOVE IT!',0
b'SEND OFF@HI_KISMAT TO STOP',0
b'Think I should get up and go grab the last load moved.I will be 100% moved out of hoe ass Fayetteville NC and out https://t.co/toTNlMRX3W',0
"b""@sweetdumpling4 @modeMichellers Just making sure you're being Dae's hoe for real, not just a lapse of judgment lol""",0
b'Juice all in ya hoe',0
b'RT @MeekMill: Aint falling in love wit no hoe! \xf0\x9f\xa5\xb0',0
b'Hoe shit happen everyday..',0
b'google how to stop being a drunk hoe',0
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
b'The way you act that hoe pussy better be squirtin out money \xf0\x9f\x8e\xb6',1
b'Your evaluations tend to be straightforward today. Its simple... More for Pisces https://t.co/0fmGcmLQl6',0
b'I will die a Chris Evans HOE https://t.co/lpPqNjP7Lt',0
"b'oomfie really is THAT hoe, an unfollowing tonight'",0
b' Man Billy Ray snapped on that hoe https://t.co/xxM6t1YbSA',0
b'im not a hoe....',0
b'@PopRockShawty @sekaispie Kith hoe already floating',0
"b'THIS MOMENT HAS BEEN A LONG TIME COMINGWHO WILL SHE CHOOSE, WHOMST IS THE FAVE, WHICH ONE DOES SHE RELATE TO THE M https://t.co/Zk4gYrx8j3'",0
b'@prozac_god @itskeyon Hes my favourite rapper now. The goat. If the hoe stay loyal thru the grave. Ill take back https://t.co/jBlnmcyvFw',0
"b'RT @asap_turkey: Drake: Came up thats all me, Stay true, thats all me...14 Year-Old Me: HOE SHUT THE FUCK UP! https://t.co/bvVnF94eSF'",1
"b'@dylan_869 Lmfaooo you are such a fking hoe, I love it \xe2\x9d\xa4\xef\xb8\x8f'",0
b'@armcamp1142 Duh its gonna send a tiny ass rock flying but not them bigass ones that be hidden under grass and shit hoe',0
"b""@FionFionasgow28 Good Afternoon Fiona, not perfect yesterday, but, hae hoe. It'll soon be just great, to tell a ma https://t.co/MmCjHe8LXJ""",0
b'Watch until the end  I killed that hoe https://t.co/WeunfAV4c1',0
b'@iljaesik @ikonarea Miss youuuu\xf0\x9f\x98\x98\xf0\x9f\x98\x98',0
b'@FavouriteSmithy Ily hoe x',0
"b'Tommen showed how much of a hoe he was when he failed to kill them bammas on the Sept steps. You the king my nigga, https://t.co/xdDoIyLgqn'",0
b'@Fishbones2017 Wait did that hoe autograph a devotional candle? Fucking weird',1
b'RT @dariusherron1: Im such an Alfred hoe https://t.co/otU6an5Tcj',0
"b'RT @4ndyilham: sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean you happy, &amp; having a titl'",0
b'RT @kandysin: just an average apocalyptic dead hoe \xf0\x9f\x95\xb7 https://t.co/4VRDeGv30f',0
b'@june_the_hoe So why save. HAHAHAHA charot',0
b'You need not journey far beyond your own front door to find a ... More for Sagittarius https://t.co/jBuOPwF7ia',0
b'Hoe take it easy you tripping Im leaving',0
b'Its meal prep day and Im not looking forward to that shit . Someone pay for my surgery so I can eat like you build-a-hoes .',0
b'fire comes on and jks inner hoe jumps out',0
"b""If she dyes her hair different colours regularly she's a hoe and will cheat on you""",0
b'Have you ever cut your own hair?  sim https://t.co/ORuwonN7N9',0
"b'Financial matters are your number one priority today. Luckily,... More for Aries https://t.co/9finSEzM8C'",0
"b'She\'ll really have you on some ""bald head hoe"" shit lol!'",0
b'STOP BUGGING MY BEAUTIFUL LIFE HOE. https://t.co/bfTba8xRcA',0
b'Ima hoe cause I didnt give you no play? Ok ',0
b'@jhyunisme im agree that youre a hoe but PLEASE DONT BE SAD????',0
b'*Fashion nova hoe  https://t.co/uhL2uNvecz',0
b'Fornite wash these hoe ass clothes I might go skating today man',0
b'CALM DOWN U MF HOE https://t.co/NQSV2Z4c0s',1
b'I hate how fans think that they can control their idols just because they are their fans. Quit that mentality kids https://t.co/8T0bVXAk37',0
"b""Don't be sorry hoe, be careful -Keyona Spade""",0
b'bts is going not kai  shut up hoe https://t.co/V9LJtl4vk6',0
b'RT @zithepilot: A hating ass hoe or a rejected ass nigga https://t.co/n3IKPvUhQI',0
b'@Kisses4Keila hoe text me back',0
b'RT @aamizifahmi: having sex does not make you a hoe and being a virgin does not make you innocent.',0
b'@june_the_hoe we save to spend. lol',0
b'RT @christian__V_7: 5k RT AND I CAN ADOPT A PUPPY HELP A HOMIE OUT. IF YOU DONT RT YO MOMS A HOE. \xf0\x9f\x8c\x9a https://t.co/ZAoCCEmMyZ',0
b'RT @sophie_girrl: Horny + bored rn!RETWEET if you wanna get down and dirty in the DM #dm #hoe #snapchat #snapchats #hornyaf #modelspotlig',1
b'RT @kieradorsey_: No hoe worth losing your wife.',1
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
b'@OKIEranika Hayzzzzzzzzzzzz how to save money lol',0
b'I went on my old insta and my friend who i had a major fight with months ago just made me feel even worse lol and t https://t.co/BJ6iG3EAfh',0
b'This nigga a whole hoe.. he pronunciating the shit out them Ls in Lauren London but refer to Nipsey as dude .. https://t.co/Lz4MiXDsDn',0
b'@718_NELL Nigga fucking they dawg hoe the same night he diead out here fuck they mean he giving them a year \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xb7\xf0\x9f\x8f\xbe\xe2\x80\x8d\xe2\x99\x82\xef\xb8\x8f',0
"b""Y'all Mouth Kissing That Hoe Now??""",0
b'Omm he ate that hoe\xf0\x9f\x94\xa5 https://t.co/yyoGuXTIH9',0
"b'@prettyjolla yes she hurt my feelings stupid as hoe , thats what i get frm lurkn doe it bout been deleted '",0
b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',0
"b'RT @allotment_the: Got my first wooden bed levelled and filled today, getting half the plot rotivated this week, slowly heading in the righ'",0
b'You can tune out distractions with ease today. Your love for g... More for Leo https://t.co/VyOedmJhVx',0
b'RT @Freeband_Mula: A hoe gone be a Hoe',0
b'Trade and barter can keep everyone happy at home or when trave... More for Aquarius https://t.co/xMrBiLfwDe',0
"b'RT @QueenShaShaa_: Bitches swear because they dont party, they wifey material \xf0\x9f\x99\x84\xf0\x9f\x99\x84 bitch for all we know you could be a house Hoe'",0
b'bitches be taken and damn near married to a hoe and still trying to fly you out or fly out to come see you. cant https://t.co/0vI1Ze80ow',0
"b'Chicks be like....""I couldn\'t be myself around him \xf0\x9f\x92\x94""....You mean you couldn\'t be a HOE around him \xf0\x9f\x99\x84\xf0\x9f\xa4\xa3\xf0\x9f\x92\xaf'",0
"b""RT @outroboxer: someone: so who's your bias in *insert group i stan* ???me, an unloyal and indecisive hoe: https://t.co/l2z9a6OP3a""",0
b'as long as that donkey mouth hoe stay in her place then we GOOD\xe2\x98\xba\xef\xb8\x8f',0
b'RT @suvikhaaaa: Who the fuck is this irrelevant homophobic hoe and why are there dumbfucks retweeting this on my timeline ?! \xf0\x9f\x98\xa4 https://t.co',0
b'RT @kandysin: just an average apocalyptic dead hoe \xf0\x9f\x95\xb7 https://t.co/4VRDeGv30f',0
b'@091reezyy Fuck you hoe',1
b'RT @Palesa_Mols: \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 I have 2 birthdays! One for the beginning of my hoe phase. https://t.co/HbdLZmyUtQ',0
"b'@Cantomah That\'s d diffrnce. I didn\'t say if u ""were"" a hoe I said if u ""are"" a hoe. Its present term. U shld understand that.'",0
b'@whoisguranyway Although you forgot to take ur vitamins hoe',0
b'@bucket_chan naw u a hoe',0
b'stupid ass hoe',0
b'RT @idkruu: Remeber when amber rose said if 50 men call a woman a hoe youll believe it but if 50 women call a man a rapist people find it',0
"b'RT @4ndyilham: sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean you happy, &amp; having a titl'",0
b'i hate when a nigga play in my face like ima hoe or some shit .',0
b'RT @Life_With_Rome: Thank youuuuu hoe \xf0\x9f\x92\xaf\xf0\x9f\x90\x8d https://t.co/gF0ft5cXTY',0
"b""@sweetdumpling4 @modeMichellers So niw you're a Dae's hoe?""",0
"b'RT @girlsh8kay: And I look better than that hoe, thats why she made you block me. https://t.co/50qJnU9vIa'",0
b'RT @LilianWestt: Horny + bored rn!RT if you would fuck me #wet #hoe #nude #snapchats #sextme #chaturbae #chupelo #femdom #webcamsex #sexy',1
b'\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 I have 2 birthdays! One for the beginning of my hoe phase. https://t.co/HbdLZmyUtQ',0
b'RT @kandysin: just an average apocalyptic dead hoe \xf0\x9f\x95\xb7 https://t.co/4VRDeGv30f',0
b'RT @SBnuke: Can yall niggas stop taking the bad bitches only to cheat on them with a ugly hoe \xf0\x9f\xa5\xb4 Thank you -Management',0
"b""Always on go need me a hoe that's gon trap for the dough""",0
b'RT @dariusherron1: Im such an Alfred hoe https://t.co/otU6an5Tcj',0
b'I have this internet friend who hearted out the shared post of my co-ARMY. The post is all about the fanchant of Th https://t.co/VNjoU7901y',0
"b'RT @4ndyilham: sex on 1st date dont mean you a hoe, waiting 90 days wont make you a wife, cute pics dont mean you happy, &amp; having a titl'",0
"b'RT @rowsul1: Wake up, hoe. Take a hike. Fix your life. Close your legs. Put your clothes on. KARMA has just begun. If God has greater plans'",0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
b'Thank youuuuu hoe \xf0\x9f\x92\xaf\xf0\x9f\x90\x8d https://t.co/gF0ft5cXTY',0
b'@aleexiss5 Hey hoe',0
b'RT @Poppinassmia_: I cant stand niggas that feel like if you go outside you hoe . Little boy shit',0
b'@bucket_chan who u calling a hoe',0
b'@SomoDes Its too much for my hoe ass taste buds',0
b'Real Gangsters dont \xe2\x9b\xbd\xef\xb8\x8f \xf0\x9f\x92\xa1 potentiality dangerous situations... Thats hoe shit\xf0\x9f\x92\xaf',0
"b'How in tf that hoe goin jump cause a rock , that hoe is floating in the air, even if it catches aa rock it will go https://t.co/V661xkP8n6'",0
b'@boohoseoc try guess who hoe',0
b'Give a bitch an inch &amp; shell try to take a mile.... hold on hoe',0
b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',0
"b'@astralksy @matchasoons HOE HOE HOE WHO IS THE HOEEST OF THEM ALL,'",0
b'@ninetiessbaby omg ur right hoe did u guess',0
b'@hoe_crux set sa holy week',0
b'Happy Birthday to my \xf0\x9f\x90\x8dlimeeee \xf0\x9f\xa5\xb3\xf0\x9f\x8e\x8a\xf0\x9f\x8e\x88@Life_With_Rome Love you pussy hoe \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbe',0
b'I aint tryna please no Pussy Ass Hoe or Nigga in this Life Ok\xf0\x9f\x98\x8c\xf0\x9f\x91\x8b\xf0\x9f\x8f\xbe',0
b'RT @Poppinassmia_: I cant stand niggas that feel like if you go outside you hoe . Little boy shit',0
b'RT @8xannys: if you hold your vinyls like this you dont deserve them https://t.co/YCRkCrSlce',0
b'RT @yagirlmollsxo: Im such a fricken hoe For french fries',0
b'RT @Poppinassmia_: I cant stand niggas that feel like if you go outside you hoe . Little boy shit',0
b'RT @haktheakh: HAAAAAAHAAAAAA CANT WAIT TO FLEX ON A HOE WITH MY MARRIAGE CERTIFICATE https://t.co/9G1uIW7roD',0
b'why do ppl think they have the right to be super jealous abt shit when they dont even put that much effort into th https://t.co/UDSLzPK3pT',0
b'The hoe life been calling &amp; im back \xf0\x9f\x90\xb6',0
b'RT @hildyduzit: Oakland got a rape problem. I can name several rapist yall call brother or sister yall weak as fuck. People expose em',0
b'@ikonarea @iljaesik I miss you my children. (if you still remember me huhu)',0
b'nigga dont food poison my hoe',0
b'RT @RealCollegeGirl: Me: *types* Im doing hoe work instead of homeworkAutocorrect: I see nothing wrong here',0
b'stop stealing my personality and be original hoe',0
b'Lmao you think a man would actually have 4 pillows on his bed if he didnt already have a woman ? Youre outta pock https://t.co/dD3ubNxbjL',0
b'RT @_aintuliljordan: yall find a reason to show the HOE in you every chance yall get  ew',0
b'@ianharris she lowkey hit that hoe\xf0\x9f\x92\x80',0
"b'@daeguass Hoe please, twice, stray kids and day6 are my bitches, you got the superior moot already\xf0\x9f\x92\x85'",0
b'RT @dej_rosegold: Fucking my nigga wont hurt me I take it as God showing me he aint shit &amp; you a HOE \xf0\x9f\x93\x9d',0
b'RT @_KayBaddie: cranberry juice good as fuck!! fuck what yall talking bout',0
b'lol you keep jumping to conclusions and ima just sit back and listen to yall talk all that stuff out your body. Li https://t.co/IUhuc9ldLI',0
b'So tired of this hoe treating my uncle like this smh sad thing that it be ya own family',0
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
"b'RT @KINGQUEENG: I would really like some friends, so please RT and/or like to gain mutuals if you like:- bts- blackpink- seventeen- hyu'",0
b'HOSEOK IS A HOE BUT HES A GOOD HOE https://t.co/2zy49mrQO2',0
b'Second hand hoe fuckin ass nigga',0
b'i just did hoe https://t.co/yvJMMXuSsU',0
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
b'RT @jennyyvela: Just because I post pics of my body/ass doesnt mean Im a hoe or easy I just love my body and Im comfortable with post',0
b'On my way back from camp now love gradually getting more signal but I am gonna miss the country side and the sea. M https://t.co/UGx4N81L0f',0
"b'RT @randiROOOZAY: If she has her Snapchat name in her bio, she a hoe'",0
b'Laura Moon you gawt damn hoe!',0
b'RT @meowlibrary: Hoe to trap a cat https://t.co/jOLfSfIMPs',0
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
b'I gotta good BD he a hoe but him a good da da ',0
b'RT @Poppinassmia_: I cant stand niggas that feel like if you go outside you hoe . Little boy shit',0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
"b'psa every hoe that is following me, block this asshole https://t.co/F9wadZdAXQ'",0
b'@Camryn725 Shut it bitch get my 100$ ready drunk hoe',0
"b""Beauty has nothing to do with peace. I'm glad they have a gorgeous girl that ruin their lives, I'm glad they have a https://t.co/MFdfEqUHni""",0
b'RT @kandysin: just an average apocalyptic dead hoe \xf0\x9f\x95\xb7 https://t.co/4VRDeGv30f',0
b'@mairijayne hey hoe',0
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
"b'RT @lgomezz13: Whoever did this to my cousin, ur moms a fuckin hoe https://t.co/ksWwGa08Gf'",0
"b""lol sorry I'm such a hoe""",0
"b""My dick won't get hard for a broke hoe""",0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
"b'@thayovngin__ was in that hoe lastnight, he fucked up listen  https://t.co/3Ji5MFjYjZ'",0
b'They finna ban this hoe \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3 https://t.co/WvyVymHkeW',0
b'@iSpotlight6800 Ya Kodak still hoe made imo. Thats just me though. I tried to like his lil slow ass but thats \xf0\x9f\x92\x80',0
b'Im really not trying to walk into this hoe ass job today \xf0\x9f\x99\x84',0
b'RT @dej_rosegold: Fucking my nigga wont hurt me I take it as God showing me he aint shit &amp; you a HOE \xf0\x9f\x93\x9d',0
"b'We are nsfw pro, lisa is licensed big hoe https://t.co/mj42VNc0zg'",0
b'2. kaz is a money hoe https://t.co/ewHWeEy0ke',0
b'@hoe_crux nice',0
"b'Wake up, hoe. Take a hike. Fix your life. Close your legs. Put your clothes on. KARMA has just begun. If God has gr https://t.co/X9f6rL4qvQ'",0
b'@lalalexis_ Oh fr ? \xf0\x9f\x98\xb6 some hoe ?',0
b'@MissTyra_B Its all freed hoe though',0
b'@TeeEmory_ @Gloriko_ Thats what Im saying. He thought he could hoe Kodak and he wouldnt respond cause he was wro https://t.co/A2ILHxnF36',0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
"b'Whoever did this to my cousin, ur moms a fuckin hoe https://t.co/ksWwGa08Gf'",0
b'RT @kieradorsey_: No hoe worth losing your wife.',0
b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',0
b'BTS and ARMYs are the most beautiful and diverse family ever\xf0\x9f\x98\x8c #BTSLoveYourSelfinBKK @BTS_twt https://t.co/bygHGza4vu',0
b'Ive been getting called raped hoe by strangers everywhere and I *think* it might do something for all of us in w https://t.co/Bm9zAgcb6K',0
b'RT @Eirizu: Are you dehydrated? Because you are a thirsty hoe.',0
"b'Whoever egged my truck last night, ya moms a hoe'",0
b'RT @galiacus: I swear Tariq Nasheed better beat the fuck out of this hoe in the comic. https://t.co/HcZUU7ZoYC',0
b'@RosKoMotah Nah you called me a bitch so I formally invited you to come say it in personthats the polite thing to do hoe ass nigga',0
b'RT @itsamber3: my old hoe gon fck on a sunday cant wait for that',0
b'laid ease this ur hoe ? https://t.co/bYku1PrAN9',0
b'At the trap 6-6 txt me lil ugly bitch help kill this clock with me hoe',0
b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',0
"b'Hell nahh, we oppressing robots innis hoe. https://t.co/r7NDa346VV'",0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
b'RT @queenegress: @emoblackthot Skincare AND hair routine done. Get on my level hoe!! \xf0\x9f\x97\xa3\xf0\x9f\x97\xa3 https://t.co/gC9L7spSSv',0
b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',0
b'Call me a witch cuz I would actually love to wear those https://t.co/REqVpRgmAg',0
b'RT @Jukazi2R: Why cheat when you can just leave people tf alone &amp; go be a hoe without hurting anybodys feelings??',0
"b""RT @UnnieNoonaHeyna: when both of you are hungry but the food ain't ready yet#EXOLSelcaDay #7YEARSWITHEXO https://t.co/Yd3UoAbZb2""",0
b'RT @JoeParker77: @KodakBlack1k What the Fuck is wrong with you bro. You being real disrespectful right now. How you gone say some hoe shit',0
b'@artopoppu Submit to the hoe life dollface',0
b'But goodmorning to everyone who aint a hoe\xe2\x9d\xa4\xef\xb8\x8f',0
b'RT @FAMOUSCRlP: there is nothing i hate more on this earth than a hoe',0
"b""hoe brie leopard print !? rap rats everywhere you look am red damon albarn is scary If it hadn't been for Cotton-Ey https://t.co/hHDwEVaawV""",0
b'nicki manaj sure is one hating ass hoe',0
b'RT @___loveeenaee: I Hate When A Bitch Just Stares In Your Face. Like Hey Hoe! ',0
b'RT @YoungNino215_: Nigga named 5 niggas over a 12 year span to make her seem like a hoe. You can tell he doesnt have sex on the daily http',0
b'@StephieeNation Lmao only a hoe would say that. ',0
b'Horny + bored rn!RT if you would fuck me #wet #hoe #nude #snapchats #sextme #chaturbae #chupelo #femdom https://t.co/PXsAHDTvFJ',1
b'RT @jeffcanoy: Did NOT expect DOPE BUT YES #BTSLoveYourselfBKK https://t.co/xdzaxdYNE1',0
b'Finna be his stripa hoe tonight',0
b'RT @BAPRICORN: You cant turn a hoe into a housewife-men with no house',0
b'@danirat Ho or hoe? I really wanna knowe.',0
"b'I swear to goodness, all of my friend groups are like niches, and I forget which niche has which inside joke, and n https://t.co/aXCHyaZIQg'",0
b'RT @ayeexjojo: Got my bro rightttt ACE DAWG FINNA BE OWT THIS HOE\xf0\x9f\x91\xa8\xf0\x9f\x8f\xbd\xe2\x80\x8d\xf0\x9f\x8e\x93\xf0\x9f\x90\xb6 @K_Pickens1 https://t.co/5cOwC4UL9G',0
b'Whoever ordered all this rain....YOUR MOMS A 2 DOLLAR HOE',0
b'What if your mom voted for me? Then would your grandmother be a hoe? https://t.co/XBVAq1L6XF',0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
b'@OKIEranika i do have work but .....',0
b'RT @whocamillec: Was finna say ooo I wish I had a man to wear this for but tbh Im really just finna buy this hoe just cause I want it lmao',0
b'this hoe knows hes pretty \xf0\x9f\xa4\xa7 im having an urge to p*nch him now https://t.co/IkOpKwAyep',0
b'In todays episode i will kick his ass this nigga a bitch and his momma raised a hoe https://t.co/Yfea5qdy0r',0
b'im a hoe for ballads',0
b'@oohglorywu its CharLotte hahaha',0
b'RT @chimjimiinie: THIS WAS SO HOT HRJDJSJ JUNG HOSEOK IM ONCE AGAIN UR HOE https://t.co/gLbPB77Xx0',0
b'RT @nasaqueenx: @aestheticslutae Yuh why not ily hoe \xf0\x9f\x92\x96 https://t.co/M5M0CPonMK',0
"b""Whoever chose Naomi over me, your mom's a hoe. https://t.co/ztxAuV6SDQ""",0
b'RT @shessoken: U NEVER KNOW HOW MANY BITCHES HAVE A PROBLEM WITH YOU UNTIL THE NEXT HOE MAKE A STATUS ABOUT YOU AND ALL OF SUDDEN ITS A BUN',0
b'@aestheticslutae Yuh why not ily hoe \xf0\x9f\x92\x96 https://t.co/M5M0CPonMK',0
b'RT @jeffcanoy: NOW I DONT KNOW ME WHO ARE YOU #BTSLoveYourselfBKK https://t.co/H8X8Gi752a',0
